Azúcares|Vitamínas del grupo B|Cafeína|Ácido Cítrico|Taurina
1.518612540989146|0.2320525409947431|1.0348189581307363|1.0130089267476907|0.2517168498188536
0.2462896270150547|-0.8279963232661995|0.7336289414294697|0.9652415206686004|-0.2933213287130475
0.1968790284141202|1.1093343596934533|1.215532968151496|1.3951481753804136|0.2690196491373267
1.6915496360924187|0.4879264047818666|1.466524648735885|2.3345738282691912|1.1860680130163983
0.2957002256159914|1.84040254194238|0.663351270865841|-0.0378740069922976|-0.3192755276907569
1.7162549353928882|0.3051593592196358|0.4926769280684568|1.7295200179340462|0.0830145564637414
1.30861749693517|0.8900139050187754|0.4826372608450811|1.7454424866270764|-0.0034994401286238
2.2597715200031785|-0.7183360959288614|0.954501620343732|0.94931905197557|0.0613860573156502
1.061564503930491|-0.3528020048043981|1.125175963141116|0.94931905197557|0.9351774228985392
1.3580280955361046|-0.2431417774670599|1.2958503059385005|2.430108640427372|0.2992995479446546
1.3827333948365716|-0.1700349592421672|0.402319923058077|1.697675080547986|-0.0251279392767151
0.925685357777919|0.1589457227698504|0.7336289414294697|1.825054830092227|0.2344140505003805
2.160950322801307|0.0858389045449578|1.6673179932033957|1.2836908945292027|0.1479000539080155
1.703902285742655|0.0492854954325106|1.6171196570865178|2.5479349087557948|1.0562970181278508
0.7774535619751135|1.2189945870307932|0.8842239497801032|1.7932098927061668|0.9697830215354856
1.6050810885407834|1.2921014052556858|1.1151362959177409|1.697675080547986|0.4939560402774766
1.0245065549797905|0.9265673141312224|1.3761676437255046|1.2200010197570823|0.6669840334622069
1.4692019423882092|0.4148195865569739|1.9082700065644087|2.971472575990396|1.575380997682042
0.7898062116253471|0.7072468594565445|1.0046999564606094|0.3124203042543651|0.0181290590194673
1.30861749693517|-0.3162485956919525|1.1452552975878671|0.1054282112449735|0.2560425496484722
-0.0872319135412595|1.0362275414685609|0.382240588611326|0.0735832738589132|-0.2414129307576283
0.8762747591769846|-0.0238213227923819|0.8541049481099763|0.91747411458951|-0.5442119188309068
-0.1860531107431307|0.5610332230067593|0.3420819197178237|0.8537842398173894|-0.4879778210458693
0.0609998822615482|3.1197718608780005|0.6533116036424657|0.2646528981752747|-0.6393773150825085
0.4809899703695|0.9265673141312224|0.9143429514502296|1.426993112766474|-0.1116419358690804
1.0739171535807246|1.5845286781552548|0.9444619531203564|0.5353348659567869|-0.2414129307576283
1.2592068983342333|-0.572122459479076|0.3019232508243215|0.91747411458951|-0.1548989341652629
0.900980058477452|1.2189945870307932|1.2255726353748717|1.713597549241016|0.2776710487965634
0.7156903137239432|-0.0238213227923819|1.1653346320346183|2.446031109120402|0.7967550283507551
0.8392168102262816|-0.0238213227923819|0.663351270865841|0.7741718963522388|-0.5269091195124338
0.9380380074281528|1.2189945870307932|0.713549606982719|1.554372862310715|0.1479000539080155
0.6292217661723056|1.0362275414685609|0.5027165952918322|1.1085437389058714|-0.3711839256461761
0.5921638172216048|0.1589457227698504|0.954501620343732|0.551257334649817|0.0181290590194673
0.3451108242169258|1.73074231460504|0.6533116036424657|0.423877585105576|-0.1981559324614458
0.0609998822615482|0.6706934503440974|0.402319923058077|1.1403886762919315|-0.3495554264980849
0.0857051815620155|-0.9742099597159848|0.6131529347489635|0.8697067085104195|-0.5874689171270893
1.5062598913389122|0.5244798138943121|1.0147396236839852|0.041738336472853|0.0181290590194673
0.6909850144234759|-0.2065883683546128|1.2657313042683738|0.1531956173240639|0.4636761414701486
0.5056952696699673|-0.9011031414910922|0.6533116036424657|0.91747411458951|-0.33657832700923
1.0862698032309606|0.8169070867938827|1.5368023192995135|1.1085437389058714|0.1608771533968701
0.2957002256159914|-0.2796951865795054|0.6031132675255877|-0.2130211626156289|-0.3019727283722838
0.0609998822615482|-0.9742099597159848|0.974580954790483|0.4398000537986061|-0.007825139958242
1.4939072416886787|0.2686059501071886|0.6231926019723388|1.060776332826781|0.0786888566341233
1.703902285742655|-0.3162485956919525|1.1452552975878671|1.0130089267476907|-0.0683849375728976
1.1109751025314278|-0.9011031414910922|1.3661279765021292|0.7582494276592087|0.4506990419812937
1.3580280955361046|0.1223923136574033|0.8942636170034786|0.9970864580546606|0.4939560402774766
1.1603857011323622|-0.3528020048043981|1.5167229848527624|1.6339852057758657|1.661894994274408
0.0609998822615482|-1.1935304143906629|1.2456519698216226|1.2836908945292027|0.926526023239303
1.0245065549797905|0.8534604959063299|0.9645412875671076|1.6499076744688956|0.2344140505003805
1.0121539053295563|0.1954991318822959|1.7175163293202735|1.4110706440734435|0.8616405257950288
0.9503906570783864|1.1458877688059004|0.7637479430995966|2.000201985715558|0.5372130385736591
0.9133327081276856|-0.4259088230292907|0.8741842825567274|0.9970864580546606|0.3425565462408371
0.6909850144234759|0.3417127683320813|0.7537082758762208|1.188156082371022|0.5155845394255678
1.5062598913389122|-0.2431417774670599|0.974580954790483|0.7104820215801183|0.5718186372106052
0.3574634738671595|1.1458877688059004|1.2054933009281206|1.6658301431619258|0.4074420436851112
0.8886274088272182|0.4879264047818666|1.6472386587566443|1.713597549241016|0.7534980300545723
-0.7789802939543575|-3.6791622340370105|-1.4650581804897744|-0.722540160792593|-1.3444663873102856
-0.828390892555292|-0.3162485956919525|-0.942995484874246|-0.2130211626156289|-0.7734740098006747
0.826864160576048|-1.6321713237400186|-0.2402187792379579|-0.3722458495459302|-0.5442119188309068
-0.7789802939543575|-0.7548895050413069|1.0749776270242386|-1.0409895346531954|-0.2630414299057195
-1.0260332869590345|0.5975866321192047|-0.2803774481314601|-1.247981627662587|-0.9118964043484592
-0.7789802939543575|0.7072468594565445|0.6231926019723388|-0.219390150092841|-0.1981559324614458
0.1351157801629499|-2.436346324213837|1.155294964811243|-0.7798610480875015|0.1046430556118327
0.4192267221183298|-0.0238213227923819|-0.7321624731833596|0.0098933990867927|-0.8167310080968574
-0.9766226883580976|-2.2535792786516056|-0.7522418076301107|-0.0920104005486|-0.9551534026446418
-0.8778014911562286|-0.572122459479076|-1.0132731554378749|0.3920326477195158|-0.8686394060522766
1.061564503930491|1.1093343596934533|0.8340256136632253|-1.0728344720392555|-0.7258913116748739
0.6045164668718385|-0.4624622321417362|-0.1900204431210801|-0.8753958602456822|-0.5701661178086163
-0.0131160156398556|0.8534604959063299|0.8641446153333521|0.7582494276592087|-0.7388684111637286
-1.2854389296139446|-0.2431417774670599|0.1111695735801862|0.4429845475372121|-0.7994282087783843
-1.656018419120962|-1.6321713237400186|-0.4610914581522198|-1.0155135847443473|-0.5442119188309068
-1.4336707254167524|-0.4990156412541834|-0.7120831387366084|-0.7862300355647135|-1.0416673992370071
-0.828390892555292|-1.5225110964026798|-0.1799807758977046|0.0098933990867927|-0.7172399120156373
-1.2360283310130102|-1.339744050840448|0.2316455802606924|-1.493187645535251|-1.106552896681281
-0.3466375561961699|-0.6086758685915216|0.5027165952918322|-0.1047483755030241|-0.5009549205347241
-1.1372071338111391|0.5244798138943121|-0.4510517909288443|-0.3722458495459302|-1.236323891569829
-1.4336707254167524|0.7803536776814372|0.1814472441438149|-0.722540160792593|-0.8686394060522766
-0.4084008044473402|-0.4624622321417362|-0.0896237708873248|-0.9454547224950148|-1.054644498725862
-1.0383859366092678|-0.2065883683546128|-0.3406154514717134|-0.8021525042577436|-1.1281813958293725
-1.6683710687711957|0.9265673141312224|-0.4209327892587176|-0.5887914237711399|-1.0632958983850984
-1.1372071338111391|-0.2431417774670599|-0.4410121237054688|-0.3881683182389603|-1.4353060837322689
-1.1372071338111391|-0.1700349592421672|-0.5313691287158487|-0.849919910336834|-1.1498098949774638
-1.2360283310130102|0.1954991318822959|-0.7823608093002373|-0.9454547224950148|-0.6307259154232719
-0.3836955051468729|-0.3893554139168452|-0.5715277976093509|-0.8021525042577436|-0.8686394060522766
-0.8778014911562286|-0.5355690503666289|0.2216059130373171|-1.4549737206719788|-1.2579523907179202
-1.7054290177218987|-0.3162485956919525|0.2316455802606924|-1.2798265650486471|-0.7821254094599113
-0.6554537974520169|-0.6086758685915216|0.2416852474840682|0.6053937282061195|-1.0632958983850984
-1.4707286743674532|1.3652082234805785|-1.0433921571080016|-0.3881683182389603|-1.106552896681281
-0.7789802939543575|-0.9742099597159848|1.7275559965436489|-0.2767110373877495|-0.2414129307576283
-0.8778014911562286|-0.572122459479076|0.9645412875671076|-1.0855724469936798|-1.1930668932736463
-1.1372071338111391|-2.436346324213837|0.1412885752503127|-0.1174863504574482|-0.76049691031182
-0.4948693519989777|-1.7052781419649117|-0.6719244698431063|-0.5887914237711399|-1.1281813958293725
-0.8160382429050584|0.3417127683320813|0.0810505719100593|-0.9836686473582872|-0.9767819017927332
-1.4583760247172195|-1.778384960189804|-0.3908137875885912|-1.0569120033462256|-1.2968836891844846
-0.6060431988510825|-1.4128508690653407|-0.1097031053340759|-0.2384971125244772|-0.9162221041780776
-0.7172170457031872|-0.3528020048043981|-0.1900204431210801|-1.375361377206828|-1.0200389000889156
-0.9272120897571632|-0.9011031414910922|0.0007332341230549|-0.7543850981786533|-0.7172399120156373
-0.3466375561961699|-0.3162485956919525|-0.2703377809080846|-0.8244439604279857|-0.76049691031182
-0.964270038707864|-1.559064505515126|0.0107729013464307|-1.3849148584226465|-1.0200389000889156
-1.7177816673721322|1.2189945870307932|0.8942636170034786|-0.2130211626156289|-1.0416673992370071
-0.5936905492008488|-0.7183360959288614|0.2416852474840682|-1.343516439820768|-1.3228378881621945
-1.5324919226186235|2.0231695875046105|0.0007332341230549|-0.4454892055338688|-0.5442119188309068
-1.964834660376809|0.4879264047818666|-0.0193461003236961|-0.9964066223127112|-0.8556623065634217
-1.1372071338111391|0.4879264047818666|0.2617645819308193|-1.1524468155044063|-0.9335249034965504
-2.4342353470856977|-0.6086758685915216|0.1412885752503127|-1.0823879532550738|-1.3660948864583768
-1.4583760247172195|-1.3762974599528943|-0.4309724564820932|-0.8021525042577436|-1.3444663873102856
-0.7172170457031872|-0.6452292777039688|0.0609712374633082|-1.2798265650486471|-1.2968836891844846
-1.2360283310130102|-1.339744050840448|-0.3908137875885912|-0.5824224362939279|-1.634288275894709
-1.9154240617758749|0.1954991318822959|0.7637479430995966|-0.3881683182389603|-0.7821254094599113
-1.7795449156233003|3.156325269990446|3.0628317372525964|-0.8976873164159244|0.4074420436851112
-0.7172170457031872|1.3286548143681314|0.1011299063568104|-1.216136690276527|-1.288232289525248
-1.3966127764660516|0.0858389045449578|1.0046999564606094|-1.1683692841974365|-0.9767819017927332
-0.7048643960529536|-0.2796951865795054|1.125175963141116|-1.2575351088784053|-0.483652121216251
-1.4954339736679227|1.5114218599303622|0.2115662458139418|-0.8945028226773183|-0.8902679052003678
-0.7789802939543575|-0.2431417774670599|0.4223992575048282|-1.2893800462644651|-1.270929490206775
-1.1866177324120757|0.0492854954325106|-0.2803774481314601|-0.5314705364762314|-1.0632958983850984
-0.6060431988510825|-0.4259088230292907|-1.4550185132663989|-0.3085559747738097|0.1695285530561068
-0.4948693519989777|-0.6086758685915216|-1.3747011754793943|-0.1652537565365386|0.8832690249431201
-0.5813378995506152|0.9996741323561152|-1.4349391788196475|-0.7384626294856231|-0.0251279392767151
0.6045164668718385|-0.6452292777039688|-1.5554151855001543|-0.5314705364762314|0.2776710487965634
-0.1984057603933643|0.8900139050187754|-1.4349391788196475|-0.4996255990901712|-0.0597335379136612
-0.0872319135412595|1.2189945870307932|-1.5353358510534032|-0.467780661704111|-0.1981559324614458
0.443932021418797|-0.0603747319048274|-1.5353358510534032|0.1054282112449735|0.2344140505003805
0.6415744158225393|1.2921014052556858|-1.515256516606652|-0.722540160792593|-0.3062984282019024
0.7651009123248776|-0.0603747319048274|-1.2341458343521368|-0.6270053486344123|-0.2846699290538108
-0.9272120897571632|-0.6086758685915216|-1.254225168798888|0.3442652416404254|1.363421706030748
0.1968790284141202|-0.791442914153754|-1.4851375149365251|0.2646528981752747|-0.4576979222385415
1.0862698032309606|-0.4990156412541834|-1.695970526627412|-1.0569120033462256|-0.0683849375728976
-0.1613478114426634|0.4148195865569739|-1.38474084270277|-0.3881683182389603|1.121182515572125
0.3945214228178625|0.0492854954325106|-1.274304503245639|-0.3085559747738097|1.454261402452731
0.2833475759657577|-0.3162485956919525|-1.20402683268201|-0.2289436313086591|2.3626583666725662
-0.519574651299445|-0.9742099597159848|-1.4550185132663989|-0.34040091215987|1.0995540164240332
0.2092316780643538|-0.1700349592421672|-1.4048201771495212|-0.0697189443783578|1.2293250113125815
1.0368592046300238|0.0492854954325106|-1.20402683268201|-0.849919910336834|1.7094776924002084
-0.6801590967524864|0.9996741323561152|-1.4550185132663989|0.423877585105576|1.0562970181278508
-0.7913329436045912|0.0492854954325106|-1.1136698276716304|-0.722540160792593|1.121182515572125
0.8515694598765152|0.6341400412316519|-1.4750978477131498|-0.2130211626156289|0.355533645729692
-0.1860531107431307|0.7803536776814372|-1.4349391788196475|-0.5633154738622917|0.2257626508411442
-0.0501739645905565|-0.0603747319048274|-1.3345425065858922|-0.2289436313086591|0.0959916559525963
0.900980058477452|-0.3893554139168452|-1.56545485272353|-0.722540160792593|0.6756354331214436
0.5551058682709018|0.8534604959063299|-1.1136698276716304|-0.1652537565365386|2.4318695639464587
-0.2231110596938315|-0.2431417774670599|-1.3747011754793943|-0.1970986939225988|2.250190171102492
0.7156903137239432|1.182441177918346|-1.1939871654586347|0.0098933990867927|1.5580781983635694
0.4933426200197336|1.8038491328299329|-1.073511158778128|-0.3722458495459302|1.4888670010896772
-0.9889753380083336|-0.1700349592421672|-1.5453755182767788|-0.7543850981786533|0.191157052204198
-0.2848743079450018|-0.3162485956919525|-1.5252961838300276|-0.8817648477228942|2.09446454466625
1.4321439934375084|0.4148195865569739|-1.3345425065858922|-0.2767110373877495|2.0079509806438685
0.8762747591769846|0.3051593592196358|-1.4248995115962724|-0.0219515382992674|1.1428110147202162
0.4933426200197336|0.4148195865569739|-1.2843441704690146|0.0098933990867927|0.9697830215354856
0.3327581745666922|-0.3893554139168452|-1.3445821738092678|0.2805753668683048|2.2242359721247817
0.2092316780643538|0.0127320863200651|-1.3546218410326432|0.296497835561335|1.8349229874591384
1.3950860444868076|1.3652082234805785|-1.274304503245639|-0.595160411248352|1.7916659891629554
0.0195637790044337|0.0391060650467665|-1.5|0.0810204775902146|0.5
